procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 218880 2443476 943324 5113928    0    0    76    14  621 1281  1  0 99  0  0
 0  0 218880 2442472 943324 5114000    0    0    76     1  614 1172  1  0 99  0  0
 0  0 218880 2445988 943324 5114064    0    0    76   628  838 1567  1  0 99  0  0
 0  0 218880 2445644 943332 5114100    0    0    76    28  746 1438  1  0 99  0  0
 0  0 218880 2443124 943340 5114000    0    0    76    24  636 1197  1  0 99  0  0
 0  0 218880 2436544 943508 5114552    0    0    76  1018  972 2234  1  0 98  0  0
 0  0 218880 2436948 943508 5114052    0    0    76     1  636 1404  1  0 99  0  0
 1  0 218880 2440272 943516 5113992    0    0    77   634  703 1365  1  0 99  0  0
 1  0 218880 2435280 943516 5114016    0    0    76     1  636 1402  1  0 99  0  0
 0  0 218880 2436148 943540 5114108    0    0    76    90  669 1412  1  0 99  0  0
 1  0 218880 2472216 943544 5114108    0    0    76   479 1171 2174  1  0 99  0  0
 2  0 218880 2476128 943548 5114168    0    0    76    65  773 1391  1  0 99  0  0
 0  0 218880 2473388 943552 5114112    0    0    76   495  866 1358  1  0 99  0  0
 0  0 218880 2473388 943552 5114052    0    0    76    18  669 1288  1  0 99  0  0
 0  1 218880 2472908 943552 5113724    0    0    76    12  652 1468  1  0 99  0  0
 0  0 218880 2468376 943552 5115148    0    0    76   561  730 1414  1  0 99  0  0
 0  0 218880 2472160 943560 5114212    0    0    77    39  619 1179  1  0 99  0  0
 0  0 218880 2448092 943760 5115108    0    0    76   670 1091 2539  1  0 98  0  0
 0  0 218880 2451936 943760 5114260    0    0    76     1 1360 1526  1  0 99  0  0
 0  0 218880 2450444 943768 5114184    0    0    78   598  672 1314  1  0 99  0  0
 0  0 218880 2454536 943768 5114156    0    0    78    27  643 1382  1  0 99  0  0
 0  0 218880 2456608 943772 5114300    0    0    77    49  585 1269  1  0 99  0  0
 1  0 218880 2458148 943772 5114236    0    0    78   512  892 1342  1  0 99  0  0
 0  0 218880 2461484 943792 5114288    0    0    78    84  615 1246  1  0 99  0  0
 0  0 218880 2461932 943792 5114232    0    0    77     1  612 1144  1  0 99  0  0
 0  0 218880 2455160 943796 5114236    0    0    78   610  750 1313  1  0 99  0  0
 0  0 218880 2460588 943796 5114300    0    0    78    16  943 1582  1  0 99  0  0
 0  0 218880 2470244 943800 5114304    0    0    78    26 1289 1677  1  0 98  0  0
 0  0 218880 2463512 943800 5114304    0    0    77   389  971 1553  1  0 99  0  0
 0  0 218880 2451500 943988 5114332    0    0    78   696 1012 2282  1  0 98  0  0
 0  0 218880 2452332 943992 5114296    0    0    77    18  674 1262  1  0 99  0  0
 0  0 218880 2459644 943996 5114292    0    0    77   594 1006 1826  2  0 98  0  0
 1  0 218880 2458948 944000 5114332    0    0    78    30  639 1451  1  0 99  0  0
 0  0 218880 2457984 944012 5114356    0    0    77    43  635 1250  1  0 99  0  0
 1  0 218880 2457484 944012 5114356    0    0    77   424  586 1181  1  0 99  0  0
 0  0 218880 2461272 944024 5114296    0    0    78    50  686 1390  1  0 99  0  0
 0  0 218880 2468620 944028 5121252    0    0    77   433 1202 2679  1  0 98  0  0
 0  0 218880 2465096 944040 5121316    0    0    78    51  839 1554  1  0 99  0  0
 1  0 218880 2469636 944060 5121296    0    0    77   124  679 1405  1  0 99  0  0
 0  0 218880 2488560 944060 5114456    0    0    77   618  685 1422  1  0 99  0  0
 0  0 218880 2491592 944064 5114456    0    0    77    19  568 1203  1  0 99  0  0
 0  0 218880 2487812 944240 5114456    0    0    77   654  836 2053  1  0 98  0  0
 0  0 218880 2491492 944256 5114492    0    0    77   450  611 1245  1  0 99  0  0
 0  0 218880 2486848 944260 5114460    0    0    77    63  625 1337  1  0 99  0  0
 0  0 218880 2491400 944276 5114460    0    0    77    49  648 1351  1  0 99  0  0
 0  0 218880 2490428 944280 5114492    0    0    77   497  615 1286  1  0 99  0  0
 0  0 218880 2485388 944288 5114492    0    0    77    25  609 1277  1  0 99  0  0
 0  0 218880 2492476 944292 5114432    0    0    77    13  626 1323  1  0 99  0  0
 1  0 218880 2496760 944300 5114300    0    0    77   430  766 1260  1  0 99  0  0
 0  0 218880 2507880 944300 5114500    0    0    78     1 1012 2011  2  0 98  0  0
 0  0 218880 2504864 944308 5114524    0    0    77   616  624 1299  1  0 99  0  0
 0  0 218880 2506416 944316 5114548    0    0    77    11  700 1408  1  0 99  0  0
 0  0 218880 2507444 944316 5115012    0    0    77    31  767 1513  1  0 99  0  0
 0  0 218880 2502688 944504 5114704    0    0    77   602  810 1975  1  0 98  0  0
 1  0 218880 2502692 944504 5114704    0    0    77   464  732 1270  1  0 99  0  0
 0  0 218880 2500956 944516 5114740    0    0    77    34  643 1197  1  0 99  0  0
 0  0 218880 2495424 944524 5114716    0    0    77   240  653 1305  1  0 99  0  0
 0  0 218880 2498736 944532 5114732    0    0    77    46 1087 1547  1  0 98  0  0
 0  0 218880 2499368 944536 5114728    0    0    77   631 3169 2220  1  1 98  0  0
 0  0 218880 2503908 944556 5114728    0    0    78    58 1144 1556  1  0 99  0  0
 0  0 218880 2500384 944564 5114956    0    0    77   191  799 1363  1  0 99  0  0
 0  0 218880 2498368 944564 5114724    0    0    77     1 1029 1344  1  0 99  0  0
 1  0 218880 2499140 944568 5114744    0    0    78    28 1041 1551  1  0 99  0  0
 0  0 218880 2496404 944576 5114836    0    0    78    22  852 1528  1  0 99  0  0
 0  0 218880 2497164 944576 5114836    0    0    77    70  698 1402  1  0 99  0  0
 0  0 218880 2483836 944788 5114928    0    0    77  1270  976 2247  1  0 98  0  0
 0  0 218880 2483596 944796 5114892    0    0    78    52  686 1207  1  0 99  0  0
 0  0 218880 2481076 944796 5114828    0    0    77    52  697 1456  1  0 99  0  0
 0  0 218880 2479564 944796 5114824    0    0    78   582  648 1286  1  0 99  0  0
 0  0 218880 2476288 944796 5114916    0    0    78   213  638 1224  1  0 99  0  0
 0  0 218880 2465740 944800 5114848    0    0    78    12  671 1853  1  0 99  0  0
 0  0 218880 2474776 944800 5114928    0    0    78   550  697 1489  1  0 99  0  0
 0  0 218880 2477172 944800 5114968    0    0    78    12  617 1322  1  0 99  0  0
 0  0 218880 2478216 944800 5114916    0    0    78     1  609 1361  1  0 99  0  0
 0  0 218880 2472176 944816 5114940    0    0    78   660  754 2247  1  0 99  0  0
 0  0 218880 2469964 944820 5114956    0    0    78    31  767 1469  1  0 99  0  0
 0  0 218880 2468216 944836 5114988    0    0    78   105  819 1438  1  0 99  0  0
 0  0 218880 2451792 944980 5114908    0    0    78  1054 1392 2751  1  0 98  0  0
 0  0 218880 2455888 944984 5114908    0    0    78    16  596 1188  1  0 99  0  0
 0  0 218880 2455836 944992 5114908    0    0    78   515  609 1226  1  0 99  0  0
 0  0 218880 2455836 945004 5114944    0    0    78    31  590 1273  1  0 99  0  0
 0  0 218880 2453428 945012 5114988    0    0    78   545  835 1543  1  0 99  0  0
 0  0 218880 2452700 945016 5114988    0    0    78    40  934 1327  1  0 99  0  0
 0  0 218880 2457996 945020 5115152    0    0    78    70  851 1407  1  0 99  0  0
 0  0 218880 2457244 945020 5114928    0    0    78   434  629 1200  1  0 99  0  0
 0  0 218880 2456744 945020 5114928    0    0    78    23  604 1209  1  0 99  0  0
 2  0 218880 2458764 945020 5115008    0    0    78    15  641 1346  1  0 99  0  0
 0  0 218880 2458292 945028 5115020    0    0    78   620  593 1196  1  0 99  0  0
 0  0 218880 2458040 945032 5115020    0    0    78    22  599 1227  1  0 99  0  0
 0  0 218880 2439712 945216 5115036    0    0    78   625 1313 2427  1  0 98  1  0
 0  0 218880 2442100 945220 5114976    0    0    78   387  637 1259  1  0 99  0  0
 0  0 218880 2444512 945220 5114976    0    0    78    67  576 1175  1  0 99  0  0
 0  0 218880 2444512 945220 5115040    0    0    78   450  583 1190  1  0 99  0  0
 0  0 218880 2438984 945220 5115320    0    0    78    23  749 1352  1  0 99  0  0
 0  0 218880 2438268 945220 5115028    0    0    78   447 1580 1778  1  0 99  0  0
 2  0 218880 2437228 945224 5122104    0    0    78    62 1150 2145  1  0 99  0  0
 0  0 218880 2428784 945224 5123036    0    0    78   574  712 1390  1  0 99  0  0
 1  0 218880 2428784 945232 5123096    0    0    78    50  613 1197  1  0 99  0  0
 0  0 218880 2427580 945244 5122992    0    0    78    36 1494 1687  1  0 99  0  0
 0  0 218880 2462992 945252 5115092    0    0    78    25 1669 1805  1  0 99  0  0
48  0 218880 2414928 945396 5119720    0    0   104  1397 2497 5283  2  2 96  0  0
 1  0 218880 2304944 945764 5130640    0    0    82  2574 3971 95795  6  2 91  0  0
 2  0 218880 2294768 945792 5196896    0    0  1746   150 4396 7374  5  1 93  0  0
 4  0 218880 2349820 945804 5169880    0    0    83   154 5344 7688  5  2 93  0  0
 2  0 218880 2395080 945832 5128220    0    0    78   138 2529 6098  3  1 95  0  0
 1  0 218880 2391852 945836 5128260    0    0    78  1455 2139 4619  3  1 96  0  0
 0  0 218880 2390136 945840 5128148    0    0    78   254 2043 4653  3  1 96  0  0
 0  0 218880 2425008 945856 5122028    0    0    78    80 2286 4944  3  1 96  0  0
 0  0 218880 2424748 945860 5120872    0    0    78   589 2118 4690  3  1 96  0  0
 0  0 218880 2424748 945868 5120928    0    0    78    26 2131 4626  3  1 96  0  0
 0  0 218880 2425272 945876 5120988    0    0    78    66 2141 4789  3  1 96  0  0
 0  0 218880 2424548 945880 5120848    0    0    78   556 2419 4972  3  1 96  0  0
 0  0 218880 2421732 945892 5121108    0    0    78    56 2210 4828  3  1 96  0  0
 0  0 218880 2415740 946108 5118912    0    0    78  1094 2436 5800  3  1 95  0  0
 0  0 218880 2417068 946112 5120892    0    0    78    20 2115 4681  3  1 96  0  0
 1  0 218880 2413428 946128 5120960    0    0    78   593 2091 4684  3  1 96  0  0
 0  0 218880 2413740 946132 5121280    0    0    78    42 2102 4691  3  1 96  0  0
 1  0 218880 2413816 946132 5120996    0    0    78   426 2184 4777  3  1 96  0  0
 2  0 218880 2412820 946132 5121028    0    0    79    16 2366 4720  3  1 96  0  0
 1  0 218880 2355388 946148 5121272    0    0    78   508 2318 4970  3  1 96  0  0
 0  0 218880 2418448 946152 5121060    0    0    79    30 2210 4616  3  1 96  0  0
 0  0 218880 2414484 946160 5121240    0    0    79   550 2237 4792  3  1 96  0  0
 0  0 218880 2415024 946164 5121224    0    0    79    22 2375 4845  3  1 96  0  0
 1  0 218880 2413052 946164 5121212    0    0    79   405 2407 4709  3  1 96  0  0
 1  0 218880 2413992 946172 5121228    0    0    79    15 2175 4632  3  1 96  0  0
 1  0 218880 2404532 946336 5121148    0    0    78   649 2423 5639  3  1 95  0  0
 0  0 218880 2404052 946340 5121904    0    0    78    23 2190 4719  3  1 96  0  0
 0  0 218880 2395956 946372 5121260    0    0    79  3014 2471 4720  3  1 95  0  0
 0  0 218880 2401552 946384 5121220    0    0    78    31 2192 4887  3  1 96  0  0
 0  0 218880 2399084 946396 5121252    0    0    78   591 2282 5483  3  1 96  0  0
 0  0 218880 2398348 946396 5121452    0    0    79   131 2323 4788  3  1 96  0  0
 0  0 218880 2397104 946396 5121444    0    0    79    22 2184 4789  3  1 96  0  0
 0  0 218880 2396156 946408 5121412    0    0    78  1089 2207 4688  3  1 96  0  0
 0  0 218880 2396160 946408 5121416    0    0    79     1 2058 4597  3  1 96  0  0
 0  0 218880 2395660 946424 5121436    0    0    78   205 2281 4855  3  1 96  0  0
 0  0 218880 2394404 946424 5121420    0    0    78    39 2140 4755  3  1 96  0  0
 0  0 218880 2393400 946424 5121896    0    0    78   530 2368 4777  3  1 96  0  0
 1  0 218880 2383848 946668 5121388    0    0    78   624 2453 5833  3  1 95  0  0
 1  0 218880 2371096 946672 5121564    0    0    78    18 2323 4974  3  1 96  0  0
 2  0 218880 2373668 946672 5121512    0    0    79    56 2063 4625  3  1 96  0  0
 0  0 218880 2371708 946688 5121452    0    0    79   482 2078 4650  3  1 96  0  0
 2  0 218880 2418652 946692 5121468    0    0    78    35 2554 5259  4  1 95  0  0
 1  0 218880 2428484 946692 5121504    0    0    78    45 2158 4731  3  1 96  0  0
 1  0 218880 2433040 946692 5121472    0    0    79   450 2219 4932  3  1 96  0  0
 1  0 218880 2432140 946696 5121528    0    0    78    54 2182 4863  3  1 96  0  0
 1  0 218880 2434772 946696 5121504    0    0    79    25 2083 4593  2  1 96  0  0
 2  0 218880 2413972 946756 5118316    0    0    78   983 2540 6278  3  2 95  0  0
 0  0 218880 2408972 946760 5118404    0    0    78    37 2187 5027  3  1 96  0  0
 0  0 218880 2351496 946828 5164768    0    0    78   225 2855 6252  4  1 95  0  0
 1  0 218880 2385540 946880 5118960    0    0    79   430 1821 23488  3  1 96  0  0
 1  0 218880 2381528 946928 5117908    0    0    78   134 1119 14293  2  1 98  0  0
 0  0 218880 2381188 946932 5117984    0    0    78  1058 1072 54337  1  1 98  0  0
 0  0 218880 2413532 946948 5117900    0    0    79   102 1604 1898  1  0 98  0  0
 1  0 218880 2416400 946952 5115456    0    0    78    47  839 1457  1  0 99  0  0
 0  0 218880 2418060 946952 5117520    0    0    79   619 1093 1791  1  0 98  0  0
 1  0 218880 2422044 946956 5124244    0    0    79    22 1237 2368  1  1 98  0  0
 0  0 218880 2412680 946960 5124252    0    0    79   803 1107 2544  1  1 98  0  0
 1  0 218880 2411168 946976 5124084    0    0    79    50  931 1552  1  0 99  0  0
 3  0 218880 2435372 946980 5118004    0    0    78    19  958 1624  1  0 99  0  0
 0  0 218880 2433376 946984 5117124    0    0    79   451 1023 1653  1  0 99  0  0
 0  0 218880 2433436 947016 5117196    0    0    79    43  960 1679  1  0 99  0  0
 1  0 218880 2436052 947056 5116976    0    0    78   947 1268 2631  1  1 98  1  0
 0  0 218880 2431040 947056 5117008    0    0    79    51 1074 1918  1  0 98  0  0
 0  0 218880 2418984 947060 5117072    0    0    78    78 1134 2572  1  0 98  0  0
 0  0 218880 2441992 947064 5117004    0    0    78   637 1300 1712  1  0 98  0  0
 0  0 218880 2439004 947068 5117036    0    0    79    26  965 1653  1  0 99  0  0
 0  0 218880 2433740 947068 5117084    0    0    79    30 1068 1786  1  0 99  0  0
 0  0 218880 2435308 947080 5117144    0    0    79   574  994 1634  1  1 99  0  0
 0  0 218880 2431308 947080 5117156    0    0    80    17  952 1695  1  0 98  0  0
 1  0 218880 2434164 947084 5117160    0    0    80    16  947 1630  1  0 99  0  0
 0  0 218880 2435228 947088 5117164    0    0    80    19  991 1722  1  0 98  0  0
 0  0 218880 2434248 947088 5117000    0    0    79    14 1001 1719  1  0 98  0  0
 1  0 218880 2435004 947088 5117076    0    0    80   460  966 1600  1  0 99  0  0
 1  0 218880 2429744 947248 5117096    0    0    80   610 1244 2608  1  1 98  0  0
 0  0 218880 2428508 947248 5116960    0    0    79    25 1010 1813  1  1 98  0  0
 0  0 218880 2430604 947252 5117052    0    0    80   364 1020 1733  1  0 99  0  0
 0  0 218880 2427776 947276 5118116    0    0    80    62 1068 1811  1  0 98  0  0
 0  0 218880 2430132 947284 5117072    0    0    79    62  980 1684  1  0 99  0  0
 0  0 218880 2430388 947300 5117052    0    0    79   362  962 1672  1  0 99  0  0
 1  0 218880 2423624 947304 5117084    0    0    80    46 1015 1804  1  0 99  0  0
 0  0 218880 2414804 947308 5117096    0    0    79   532 1051 1842  1  1 98  0  0
 1  0 218880 2424764 947308 5117156    0    0    79    17 1546 2954  2  1 98  0  0
 0  0 218880 2423760 947320 5117096    0    0    80    70  934 1559  1  0 99  0  0
 0  0 218880 2423148 947324 5117100    0    0    79   374  935 1625  1  0 99  0  0
 0  0 218880 2424156 947332 5117124    0    0    79    25  962 1670  1  0 99  0  0
 0  0 218880 2412136 947568 5117144    0    0    79   627 1250 2676  1  1 98  0  0
 1  0 218880 2411716 947584 5117156    0    0    79    63 1052 1777  1  0 98  0  0
 0  0 218880 2406356 947588 5117184    0    0    79   690 1023 1779  1  1 99  0  0
 0  0 218880 2410208 947592 5117188    0    0    79    41  986 1636  1  0 98  0  0
 0  0 218880 2413216 947604 5116996    0    0    79    58  989 1672  1  0 99  0  0
 0  0 218880 2411704 947604 5117920    0    0    79    41  968 1649  1  0 99  0  0
 0  0 218880 2416268 947612 5116888    0    0    79   429 1050 1735  1  0 99  0  0
 0  0 218880 2415264 947612 5116964    0    0    80    14 1019 1766  1  0 98  0  0
 0  0 218880 2411544 947612 5116980    0    0    80   418 1080 2067  1  0 98  0  0
 0  0 218880 2403732 947620 5116916    0    0    80    28  990 2474  1  0 99  0  0
 0  0 218880 2402480 947624 5116916    0    0    80    39  985 1753  1  0 98  0  0
 0  0 218880 2400280 947632 5116916    0    0    80   589  994 1789  1  0 99  0  0
 0  0 218880 2392992 947788 5116984    0    0    80   625 1233 2518  1  1 98  0  0
 0  0 218880 2388528 947788 5116996    0    0    80    20 1118 2076  1  0 98  0  0
 0  0 218880 2388528 947796 5117024    0    0    80   468 1006 1673  1  0 99  0  0
 1  0 218880 2387808 947812 5117032    0    0    80   107 1058 1880  1  0 98  0  0
 0  0 218880 2385528 947820 5117044    0    0    80    30  942 1690  1  0 99  0  0
 0  0 218880 2387348 947824 5117020    0    0    80   609  944 1595  1  0 99  0  0
 0  0 218880 2385232 947828 5116988    0    0    80    37 1052 1856  1  0 98  0  0
 0  0 218880 2384932 947832 5116988    0    0    80   450  973 1704  1  0 99  0  0
 1  0 218880 2383196 947848 5117012    0    0    80    34 1058 1907  1  1 98  0  0
 0  0 218880 2388744 947848 5117036    0    0    80   607  995 1798  1  0 99  0  0
 1  0 218880 2386980 947856 5117024    0    0    80    59  941 1576  1  0 99  0  0
 0  0 218880 2385720 947860 5116992    0    0    80   394 1015 1723  1  0 99  0  0
 1  0 218880 2369408 948000 5117024    0    0    80   603 1434 2861  2  1 97  0  0
 0  0 218880 2364368 948004 5117088    0    0    80    19  894 1619  1  0 98  0  0
 0  0 218880 2364500 948044 5117104    0    0    80   758  890 1585  1  0 99  0  0
 0  0 218880 2359632 948044 5117132    0    0    80    26  885 1600  1  0 98  0  0
 0  0 218880 2360388 948048 5117132    0    0    80    25  865 1553  1  0 99  0  0
 0  0 218880 2359212 948052 5117132    0    0    80   450  891 1516  1  0 99  0  0
 0  0 218880 2323096 948060 5125108    0    0    81    67 1513 3333  2  1 97  0  0
 2  0 218880 2316744 948064 5125140    0    0    81   551 1006 1818  1  0 99  0  0
 0  0 218880 2322064 948064 5125944    0    0    81    42 1020 1772  1  0 99  0  0
 0  0 218880 2357916 948068 5117664    0    0    81   439 1063 1760  1  0 99  0  0
 0  0 218880 2359800 948068 5117156    0    0    81    18  976 1646  1  0 99  0  0
 0  0 218880 2360516 948072 5117152    0    0    81   446 1010 1724  1  0 99  0  0
 0  0 218880 2348804 948324 5117240    0    0    81   668 1596 2720  2  1 97  0  0
 0  0 218880 2355360 948324 5117180    0    0    81    46  990 1638  1  0 99  0  0
 0  0 218880 2357880 948328 5117192    0    0    80  1610  949 1604  1  0 98  0  0
 0  0 218880 2355880 948332 5117216    0    0    80  4334  977 1692  1  0 99  0  0
 0  0 218880 2350816 948332 5117160    0    0    81   199  974 1707  1  1 99  0  0
 0  0 218880 2350232 948348 5117224    0    0    80    51  971 1632  1  0 99  0  0
 2  0 218880 2356628 948352 5117148    0    0    80    24 1020 1742  1  0 99  0  0
 0  0 218880 2366744 948368 5117192    0    0    80   705 1353 2372  2  1 97  0  0
 0  0 218880 2363248 948372 5117412    0    0    81    34  960 1650  1  0 99  0  0
 0  0 218880 2358684 948372 5117264    0    0    81     1 1033 1735  1  0 99  0  0
 1  0 218880 2359804 948376 5117204    0    0    81    24 1010 1790  1  0 99  0  0
 0  0 218880 2361092 948388 5117264    0    0    80   612  953 1595  1  0 99  0  0
 0  0 218880 2353868 948588 5117264    0    0    81   629 1240 2510  1  1 98  0  0
 0  0 218880 2351124 948592 5117272    0    0    81    35 1011 1754  1  1 99  0  0
 0  0 218880 2350168 948596 5117516    0    0    80   452  991 1739  1  1 98  0  0
 0  0 218880 2348408 948596 5117248    0    0    81    19  953 1636  1  0 99  0  0
 0  0 218880 2346676 948596 5117332    0    0    81   382 1063 1832  1  0 98  0  0
 1  0 218880 2345436 948596 5117336    0    0    81    19  965 1550  1  0 99  0  0
 0  0 218880 2345688 948612 5117276    0    0    80   544 1082 1848  1  1 98  0  0
 0  0 218880 2344544 948612 5117344    0    0    81    12 1066 1632  1  0 99  0  0
 0  0 218880 2344544 948612 5117388    0    0    80    34 1023 1686  1  0 99  0  0
 0  0 218880 2346656 948612 5117300    0    0    81   514 1091 1800  1  1 98  0  0
 0  0 218880 2345428 948612 5117352    0    0    81    10  980 1513  1  0 99  0  0
 0  0 218880 2348228 948612 5117356    0    0    80    12 1013 1633  1  0 99  0  0
 0  0 218880 2382212 948684 5117368    0    0    80  1010 1445 2723  1  1 98  0  0
 0  0 218880 2394592 948688 5117388    0    0    81    32 1091 1725  1  0 99  0  0
 0  0 218880 2391604 948692 5117332    0    0    80   530 1083 1709  1  0 99  0  0
 0  0 218880 2399416 948712 5117344    0    0    81   125 1045 1715  1  0 99  0  0
 0  0 218880 2399932 948712 5117496    0    0    80    22 1035 1664  1  0 99  0  0
 0  0 218880 2396912 948712 5117368    0    0    80   390 1012 1647  1  0 99  0  0
 0  0 218880 2400228 948716 5117428    0    0    80    23 1155 1907  1  0 98  0  0
 1  0 218880 2397752 948720 5117360    0    0    80   464 1046 1707  1  0 99  0  0
 0  0 218880 2394736 948720 5117444    0    0    81    16 1037 1719  1  1 99  0  0
 0  0 218880 2399572 948728 5117452    0    0    80   638 1149 2653  1  0 98  0  0
 0  0 218880 2395408 948732 5117448    0    0    80    26 1069 1848  1  0 99  0  0
 0  0 218880 2395464 948740 5117440    0    0    80   330 1005 1658  1  0 99  0  0
 1  0 218880 2386476 948856 5117432    0    0    80   626 1379 2693  1  1 98  0  0
 1  0 218880 2384308 948856 5118476    0    0    81   374 1135 1950  1  1 98  0  0
 0  0 218880 2382328 948856 5117980    0    0    81    59 1016 1838  1  0 98  0  0
 0  0 218880 2381124 948856 5117532    0    0    80   488  960 1641  1  0 99  0  0
 1  0 218880 2379120 948856 5117580    0    0    80    13  962 1757  1  0 98  0  0
 0  0 218880 2377208 948856 5117612    0    0    81   488  983 1697  1  1 98  0  0
 1  0 218880 2378256 948856 5117620    0    0    81    24 1022 1775  1  0 99  0  0
 0  0 218880 2378260 948856 5117624    0    0    81   400  937 1599  1  0 99  0  0
 0  0 218880 2377760 948864 5117784    0    0    81    22  970 1774  1  0 99  0  0
 0  0 218880 2380544 948868 5115536    0    0    82   422 1024 1793  1  0 98  0  0
 0  0 218880 2379296 948880 5117612    0    0    82    70  953 1627  1  0 99  0  0
 0  0 218880 2375772 948880 5117572    0    0    81    19  949 1656  1  0 99  0  0
 0  0 218880 2369768 949048 5117584    0    0    82   979 1307 2857  1  1 98  0  0
 0  0 218880 2366768 949048 5117600    0    0    82    20  946 1665  1  0 99  0  0
 0  0 218880 2364224 949048 5117600    0    0    82   180 1125 1983  1  0 98  0  0
 0  0 218880 2358428 949060 5117920    0    0    82   779 1035 1775  1  0 98  0  0
 0  0 218880 2357672 949060 5117616    0    0    82     1  936 1509  1  0 99  0  0
 0  0 218880 2356188 949068 5117708    0    0    82    11 1017 1666  1  0 99  0  0
 0  0 218880 2352432 949080 5124600    0    0    82   468 1185 2379  1  1 98  0  0
 0  0 218880 2349620 949084 5124536    0    0    82    25  992 1629  1  1 99  0  0
 0  0 218880 2348868 949088 5124604    0    0    82   533  960 1608  1  0 99  0  0
 0  0 218880 2378024 949092 5117720    0    0    89    35 1025 1918  1  0 98  0  0
 0  0 218880 2376564 949104 5118108    0    0    82   644  999 1754  1  0 99  0  0
 0  0 218880 2374512 949112 5117736    0    0    82    26  956 1618  1  0 99  0  0
 0  0 218880 2349684 949296 5117800    0    0    81  1030 1331 2812  1  1 98  0  0
 0  0 218880 2349432 949296 5117752    0    0    82    30  954 1595  1  0 99  0  0
 0  0 218880 2341376 949296 5117784    0    0    82   354 1143 1998  1  1 98  0  0
 0  0 218880 2343644 949300 5117796    0    0    82    60 1019 1723  1  0 99  0  0
 0  0 218880 2343140 949304 5117860    0    0    82   446 1005 1656  1  0 99  0  0
 0  0 218880 2344764 949304 5117828    0    0    82    24 1037 1779  1  1 98  0  0
 1  0 218880 2349896 949308 5117880    0    0    82   539 1045 1787  1  0 99  0  0
 0  0 218880 2348124 949308 5117880    0    0    82    14  983 1615  1  0 99  0  0
 0  0 218880 2348692 949312 5117880    0    0    82   353 1033 1696  1  1 98  0  0
 0  0 218880 2354240 949312 5117840    0    0    82    17 1236 2182  2  0 98  0  0
 0  0 218880 2355516 949312 5117856    0    0    82   391 1005 1809  1  0 99  0  0
 1  0 218880 2354764 949316 5117920    0    0    82    34 1024 1755  1  0 99  0  0
 0  0 218880 2344524 949588 5117920    0    0    82   648 1269 2692  1  1 98  0  0
 0  0 218880 2343540 949596 5117872    0    0    82   472  996 1647  1  0 99  0  0
 0  0 218880 2342008 949604 5117880    0    0    82   234  980 1653  1  0 99  0  0
 0  0 218880 2344276 949624 5117952    0    0    81    38  972 1686  1  0 99  0  0
 0  0 218880 2342764 949644 5117944    0    0    81   334 1004 1633  1  0 99  0  0
 0  0 218880 2340760 949644 5117972    0    0    81     1  914 1614  1  0 99  0  0
 0  0 218880 2307552 949648 5119008    0    0    81   426 1019 1835  1  0 98  0  0
 0  0 218880 2346268 949652 5118564    0    0    81    20  924 1540  1  0 99  0  0
 0  0 218880 2346468 949656 5117988    0    0    81    14  943 1604  1  0 99  0  0
 0  0 218880 2337908 949656 5117812    0    0    81   409  984 1745  1  0 98  0  0
 0  0 218880 2337900 949656 5117972    0    0    82    19  965 1629  1  0 99  0  0
 0  0 218880 2338160 949656 5117972    0    0    81    30  932 1591  1  0 99  0  0
 0  0 218880 2337180 949812 5117720    0    0    81   928 1244 2522  1  0 98  0  0
 0  0 218880 2336456 949816 5118052    0    0    82    31  959 1605  1  0 99  0  0
 0  0 218880 2335616 949816 5118084    0    0    82    76  962 1714  1  0 98  0  0
 0  0 218880 2336428 949816 5118096    0    0    82   416  945 1701  1  0 99  0  0
 0  0 218880 2337688 949824 5118036    0    0    82    73  960 1730  1  0 98  0  0
 0  0 218880 2336944 949828 5118128    0    0    82    20  958 1658  1  0 99  0  0
 0  0 218880 2339380 949836 5118116    0    0    82   514 1034 1834  1  0 99  0  0
 0  0 218880 2337412 949840 5118164    0    0    82    32  959 1689  1  0 99  0  0
 0  0 218880 2330084 949840 5118000    0    0    81    14 1012 2377  1  0 98  0  0
 0  0 218880 2328736 949856 5118144    0    0    82   554  971 1743  1  0 99  0  0
 0  0 218880 2327224 949860 5118080    0    0    82   202  954 1652  1  0 99  0  0
 0  0 218880 2327252 949880 5118120    0    0    82   122 1075 1959  1  0 98  0  0
 0  0 218880 2319472 950024 5118256    0    0    82   615 1228 2638  1  1 98  0  0
 0  0 218880 2316576 950032 5118128    0    0    82    54 1178 1951  1  0 98  0  0
 2  0 218880 2316912 950036 5118136    0    0    82   772  961 1644  1  0 99  0  0
 0  0 218880 2316460 950036 5118276    0    0    82   206  959 1636  1  0 99  0  0
 0  0 218880 2313700 950040 5118212    0    0    82    18  941 1561  1  0 99  0  0
 0  0 218880 2316540 950040 5118224    0    0    82   445  987 1677  1  0 99  0  0
 0  0 218880 2322444 950048 5118228    0    0    82    24 1017 1714  1  0 99  0  0
 0  0 218880 2324712 950052 5118228    0    0    82   192  980 1578  1  0 99  0  0
 0  0 218880 2322700 950056 5118232    0    0    82    20  980 1671  1  0 99  0  0
 0  0 218880 2320956 950064 5118464    0    0    82   730 1025 1937  1  0 98  0  0
