procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3963312 1002816 6840548    0    0     2   202 1408 1860  1  0 99  0  0
 1  0      0 3975964 1002828 6833848    0    0     2   251  506 1256  1  0 99  0  0
 1  0      0 3975712 1002828 6834012    0    0     1   166  396 1007  1  0 99  0  0
 1  0      0 3975004 1002828 6833924    0    0     1    13  396 1016  1  0 99  0  0
 1  0      0 3973580 1002828 6834040    0    0     1   154  420 1060  1  0 99  0  0
 1  0      0 3974736 1002832 6833924    0    0     1   149  452 1212  1  0 99  0  0
 2  0      0 3969496 1002832 6837660    0    0     1   159 1087 1923  1  0 98  0  0
 1  0      0 3960240 1003040 6843056    0    0     1  1126 3772 5724  3  1 96  0  0
 2  0      0 3944560 1003044 6861892    0    0     1    39 2019 3147  2  1 97  0  0
 1  0      0 3965812 1003044 6847216    0    0     1   210 2725 3900  3  1 97  0  0
 2  0      0 3980392 1003044 6834636    0    0     2    20 2879 4426  2  1 97  0  0
 1  0      0 3983444 1003048 6830804    0    0     1   158  997 1238  1  0 99  0  0
 1  0      0 3981752 1003060 6833732    0    0     2   180 1057 1253  1  0 99  0  0
 1  0      0 3914312 1003068 6896040    0    0     2   217 2936 5665  5  1 94  0  0
 1  0      0 3968844 1003068 6859424    0    0     2   194 4491 5667  3  1 96  0  0
 1  0      0 4021864 1003068 6840968    0    0     2   180 3574 3981  3  1 96  0  0
 0  0      0 4016568 1003068 6840268    0    0     2   160 2468 3505  2  1 97  0  0
 0  0      0 3966308 1003068 6870744    0    0     2    24 3367 3793  2  1 97  0  0
 0  0      0 3965960 1003068 6861040    0    0     1   358 4245 8173  6  2 92  0  0
 0  0      0 3954960 1003268 6852004    0    0     2   920 3457 5157  2  1 96  0  0
 0  0      0 3962808 1003268 6843604    0    0     1    64  361  821  1  0 99  0  0
 0  0      0 3956864 1003272 6854760    0    0     1   334 2123 2762  2  0 98  0  0
 1  0      0 3993308 1003272 6843548    0    0     2   154 2308 1941  1  0 99  0  0
 0  0      0 3995996 1003272 6839336    0    0     2   195 3651 4840  3  1 96  0  0
 0  0      0 3975764 1003276 6842376    0    0     2    18 2875 5045  3  1 96  0  0
 0  0      0 3980132 1003288 6845100    0    0     2   374 2894 5541  3  1 96  0  0
 0  0      0 3991832 1003288 6838828    0    0     2   190 2772 4099  2  1 97  0  0
 1  0      0 3972420 1003288 6854284    0    0     2   136 3277 5648  4  1 95  0  0
 1  0      0 4009596 1003292 6833432    0    0     2    20 1057 1871  2  0 98  0  0
 1  0      0 4017828 1003292 6826900    0    0     2   141  301  749  1  0 99  0  0
 1  0      0 3946176 1003292 6880356    0    0     2   139 2560 3941  4  1 95  0  0
 2  0      0 3943520 1003504 6872872    0    0     2  1100 5129 10211  7  2 91  0  0
 2  0      0 3975800 1003512 6857496    0    0     2    78 4124 6192  4  1 95  0  0
 3  0      0 3927684 1003520 6877064    0    0     2   261 1934 5189  4  1 95  0  0
 3  0      0 3929808 1003524 6871244    0    0     2   221 3742 7762  5  2 93  0  0
 1  0      0 3947952 1003528 6863884    0    0     2   186 2482 6001  5  1 94  0  0
 1  0      0 3954904 1003532 6864976    0    0     2   163 2511 3270  2  1 98  0  0
 1  0      0 3953372 1003532 6879468    0    0     2   194 3611 5929  4  1 95  0  0
 1  0      0 3966436 1003536 6859656    0    0     2   174 3929 6035  4  1 96  0  0
 2  0      0 3949972 1003540 6859764    0    0     2   232 2874 4966  3  1 96  0  0
 3  0      0 3925436 1003540 6864016    0    0     3    35 2882 6630  5  1 93  0  0
 3  0      0 3930760 1003548 6869532    0    0     2   270 3529 6726  6  1 93  0  0
 1  0      0 3928292 1003556 6875428    0    0     3   218 2668 6184  5  1 94  0  0
 2  0      0 3881260 1003692 6878704    0    0     3   988 3199 7624  5  1 93  0  0
 1  0      0 3899452 1003692 6883612    0    0     2   314 1546 4312  4  1 96  0  0
 3  0      0 3891712 1003704 6889392    0    0     3   263 3433 7552  5  1 93  0  0
 1  0      0 3889876 1003704 6886744    0    0     3   191 2228 4526  3  1 96  0  0
 1  0      0 3884724 1003708 6881272    0    0     3   226 4518 8372  5  1 93  0  0
 0  0      0 3905784 1003712 6877780    0    0     3   153 2440 3310  2  1 98  0  0
 1  0      0 3916500 1003732 6874732    0    0     3   308 3402 6056  4  1 94  0  0
 1  0      0 3908316 1003736 6878664    0    0     3   158 4153 8016  5  2 93  0  0
 1  0      0 3919948 1003740 6877692    0    0     3   210 1820 4045  3  1 96  0  0
 0  0      0 3910828 1003744 6876716    0    0     3   221 1883 4107  3  1 96  0  0
 0  0      0 3899168 1003748 6878460    0    0     3   175 3729 7475  6  1 93  0  0
 1  0      0 3911664 1003752 6889188    0    0     3   704 4612 7243  5  2 93  0  0
 0  0      0 3915076 1003824 6888848    0    0     2   933 4105 6871  4  1 94  0  0
 0  0      0 3929236 1003824 6874932    0    0     2   107 1078 1661  1  0 99  0  0
 0  0      0 3925400 1003828 6877240    0    0     2    35 1810 2178  1  0 98  0  0
 0  0      0 3917640 1003828 6884696    0    0     3   874 3471 3743  2  1 97  0  0
 0  0      0 3916716 1003836 6898128    0    0     2    25 4621 5984  4  1 95  0  0
 0  0      0 3932616 1003844 6879268    0    0     2    44 3666 6284  4  1 95  0  0
 0  0      0 3952940 1003848 6868900    0    0     3   214 3796 3711  2  1 97  0  0
 1  0      0 3953252 1003852 6867156    0    0     3   192 3312 3319  2  1 98  0  0
 1  0      0 3939388 1003856 6869928    0    0     2    18 3513 4755  3  1 97  0  0
 1  0      0 3878772 1003864 6896444    0    0     2   206 3924 5341  3  1 96  0  0
 3  0      0 3886844 1003888 6901296    0    0     2   282 4474 8229  6  2 92  0  0
 2  0      0 3883716 1003892 6888784    0    0     2   274 3203 7305  5  2 93  0  0
 1  0      0 3898808 1004072 6882124    0    0     2   952 1290 2971  1  1 98  0  0
 1  0      0 3897500 1004076 6874320    0    0     2    83  524 1244  1  0 99  0  0
 1  0      0 3890084 1004080 6880240    0    0     2   283 2624 3288  2  1 98  0  0
 3  0      0 3893172 1004084 6887288    0    0     2    92 2281 4970  4  1 95  0  0
 4  0      0 3868528 1004088 6911856    0    0     2   214 4262 7896  6  2 93  0  0
 1  0      0 3906880 1004088 6884436    0    0     3   162 3739 5288  3  1 96  0  0
 1  0      0 3923200 1004104 6870064    0    0     3   262 4413 7546  5  1 94  0  0
 1  0      0 3919116 1004104 6862020    0    0     3   202 3144 4634  3  1 96  0  0
 2  0      0 3911260 1004116 6883200    0    0     3   218 3681 7227  6  2 93  0  0
 1  0      0 3928876 1004116 6870820    0    0     3   162 4295 7002  5  1 94  0  0
 1  0      0 3940520 1004128 6862400    0    0     3    26  370  958  1  0 99  0  0
 1  0      0 3948704 1004144 6856184    0    0     2   222  399 1034  1  0 99  0  0
 1  0      0 3894336 1004308 6864832    0    0     3   979 1158 3577  2  1 98  0  0
 0  0      0 3899512 1004316 6864744    0    0     2   290  405  995  1  0 99  0  0
 1  0      0 3900460 1004316 6864884    0    0     3   106  377  902  1  0 99  0  0
 1  0      0 3911624 1004316 6862516    0    0     2   186  377  915  0  0 99  0  0
 0  0      0 3930868 1004316 6856176    0    0     3   201  389  921  0  0 99  0  0
 1  0      0 3918192 1004320 6856216    0    0     3   166  394  913  1  0 99  0  0
 0  0      0 3933880 1004332 6855980    0    0     3    80  478 1244  1  0 99  0  0
 0  0      0 3930824 1004332 6856308    0    0     2    22  399  998  1  0 99  0  0
 0  0      0 3939780 1004340 6856396    0    0     4   230  417  982  1  0 99  0  0
 0  0      0 3940364 1004348 6856312    0    0     4   214  394  913  1  0 99  0  0
 0  0      0 3939596 1004352 6856244    0    0     2    14  389  954  1  0 99  0  0
 0  0      0 3939860 1004356 6856248    0    0     4   168  356  847  1  0 99  0  0
 0  0      0 3923208 1004720 6856376    0    0     4  1076  771 2397  1  0 98  1  0
 0  0      0 3929124 1004724 6851108    0    0     2    34  406  953  1  0 99  0  0
 0  0      0 3934300 1004728 6851196    0    0     2   306  423  984  1  0 99  0  0
 1  0      0 3934304 1004728 6851212    0    0     2   157  345  841  1  0 99  0  0
 1  0      0 3934104 1004732 6851136    0    0     2   123  374  900  1  0 99  0  0
 1  0      0 3942752 1004736 6846024    0    0     2   141  367  875  1  0 99  0  0
 1  0      0 3949440 1004736 6846092    0    0     2   125  414 1011  1  0 99  0  0
 1  0      0 3957084 1004740 6846052    0    0     2   264  404 1059  1  0 99  0  0
 1  0      0 3956872 1004740 6846132    0    0     2   154  359  884  1  0 99  0  0
 1  0      0 3956884 1004740 6846032    0    0     3   116  348  852  1  0 99  0  0
 1  0      0 3959052 1004744 6846032    0    0     4   119  622 1480  2  0 98  0  0
 1  0      0 3959304 1004748 6846096    0    0     4   117  353  852  0  0 99  0  0
 1  0      0 3946816 1004780 6846160    0    0     4   915  680 2182  1  0 98  0  0
 1  0      0 3946620 1004780 6846216    0    0     2   266  422 1008  1  0 99  0  0
 1  0      0 3947196 1004780 6846444    0    0     4   150  377  904  1  0 99  0  0
 1  0      0 3946412 1004780 6846204    0    0     4   138  344  852  1  0 99  0  0
 1  0      0 3945920 1004780 6846280    0    0     4   122  344  866  1  0 99  0  0
 1  0      0 3948744 1004780 6846284    0    0     4   131  355  902  1  0 99  0  0
 1  0      0 3954680 1004796 6846480    0    0     4   198  423 1048  1  0 99  0  0
 1  0      0 3955460 1004800 6846324    0    0     4   183  375  968  1  0 99  0  0
 1  0      0 3953500 1004800 6846272    0    0     4   190  375  964  1  0 99  0  0
 1  0      0 3953252 1004800 6846272    0    0     4   147  343  855  0  0 99  0  0
 1  0      0 3952260 1004800 6846348    0    0     4   129  361  876  1  0 99  0  0
 1  0      0 3952272 1004800 6846276    0    0     4   128  348  853  1  0 99  0  0
 1  0      0 3933892 1005008 6846264    0    0     4   931  711 2303  1  0 98  0  0
 1  0      0 3945008 1005012 6846316    0    0     2    53  412 1046  1  0 99  0  0
 2  0      0 3941040 1005020 6846312    0    0     4   293  388  962  1  0 99  0  0
 0  0      0 3941384 1005020 6846300    0    0     3   173  386  958  1  0 99  0  0
 0  0      0 3940960 1005020 6846300    0    0     3    20  358  891  1  0 99  0  0
 0  0      0 3937936 1005020 6846384    0    0     4   188  360  896  1  0 99  0  0
 0  0      0 3940496 1005020 6846288    0    0     4   146  389  926  1  0 99  0  0
 1  0      0 3940112 1005020 6846876    0    0     3    81  468 1288  1  0 99  0  0
 0  0      0 3941232 1005020 6846328    0    0     3   270  718 1718  2  0 98  0  0
 0  0      0 3940808 1005024 6846316    0    0     3   170  366  904  1  0 99  0  0
 0  0      0 3940344 1005024 6846380    0    0     3   122  367  885  1  0 99  0  0
 0  0      0 3940624 1005028 6846144    0    0     3   122  359  891  1  0 99  0  0
 0  0      0 3938920 1005316 6846344    0    0     3   991  707 2051  1  0 98  1  0
 0  0      0 3937916 1005316 6846424    0    0     3    14  411  991  1  0 99  0  0
 0  0      0 3935648 1005328 6846396    0    0     3   304  377  956  1  0 99  0  0
 0  0      0 3926584 1005328 6846276    0    0     4    44  351  868  1  0 99  0  0
 0  0      0 3931912 1005332 6846316    0    0     3   182  380  960  1  0 99  0  0
 0  0      0 3931984 1005336 6846316    0    0     4   133  387 1039  1  0 99  0  0
 0  0      0 3949740 1005344 6846320    0    0     4    50  428 1052  1  0 99  0  0
 0  0      0 3953392 1005344 6846352    0    0     3   169  783 1332  1  0 99  0  0
 0  0      0 3957516 1005348 6846268    0    0     4   246  414 1006  1  0 99  0  0
 0  0      0 3957012 1005348 6846344    0    0     5   104  345  871  0  0 99  0  0
 0  0      0 3957068 1005352 6846340    0    0     5    18  366  926  1  0 99  0  0
 0  1      0 3956828 1005356 6846272    0    0     3   162  368  930  1  0 99  0  0
 4  0      0 3925956 1005492 6854944    0    0     5   887  759 2584  1  0 98  0  0
 0  0      0 3921520 1005492 6854976    0    0     3    25  416 1044  1  0 99  0  0
 1  0      0 3918024 1005500 6855052    0    0     3   135  365  913  0  0 99  0  0
 1  0      0 3945304 1005504 6846652    0    0     3   286  416  978  0  0 99  0  0
 1  0      0 3943616 1005516 6846420    0    0     5   296  443 1090  1  0 99  0  0
 1  0      0 3944016 1005520 6846352    0    0     5    24  357  899  0  0 99  0  0
 1  0      0 3955588 1005532 6846428    0    0     3   262  415 1001  1  0 99  0  0
 1  0      0 3959188 1005540 6846628    0    0     5   199  426 1059  1  0 99  0  0
 1  0      0 3962412 1005548 6846376    0    0     5   226  443 1096  1  0 99  0  0
 1  0      0 3957728 1005552 6846412    0    0     5    22  372  945  1  0 99  0  0
 0  0      0 3956240 1005568 6846432    0    0     3    70  405 1020  1  0 99  0  0
 1  0      0 3954280 1005576 6846488    0    0     5   204  413 1014  1  0 99  0  0
 1  0      0 3980372 1005904 6846476    0    0     5  1048  833 2237  2  0 97  0  0
 1  0      0 3984588 1005904 6844616    0    0     3    24  431 1007  1  0 99  0  0
 1  0      0 3984728 1005908 6846440    0    0     5   280  359  899  1  0 99  0  0
 0  0      0 3984476 1005916 6846440    0    0     5   146  365  875  1  0 99  0  0
 1  0      0 3983732 1005924 6846452    0    0     3   159  436 1022  1  0 99  0  0
 0  0      0 3977944 1005924 6846464    0    0     3   207  400  963  1  0 99  0  0
 0  0      0 3990224 1005936 6846376    0    0     3   291  426  991  1  0 99  0  0
 0  0      0 3995872 1005940 6846640    0    0     4   168  401 1006  1  0 99  0  0
 0  0      0 3995424 1005940 6846552    0    0     5   199  412 1021  1  0 99  0  0
 0  0      0 3995200 1005944 6846652    0    0     5    23  343  852  1  0 99  0  0
 0  0      0 3994216 1005948 6846748    0    0     3   183  400  979  1  0 99  0  0
 0  0      0 3995728 1005952 6846848    0    0     5   166  347  864  1  0 99  0  0
 0  0      0 3969164 1006160 6846832    0    0     5   909  716 2187  1  0 98  1  0
 0  0      0 3976804 1006160 6846756    0    0     3   234  398  930  1  0 99  0  0
 0  0      0 3984216 1006160 6846768    0    0     5   246  372  918  0  0 99  0  0
 1  0      0 3983716 1006160 6846844    0    0     4   142  345  850  0  0 99  0  0
 0  0      0 3983904 1006160 6845376    0    0     5   184  402 1090  1  0 99  0  0
 0  0      0 3984636 1006164 6846984    0    0     5   189  377  914  1  0 99  0  0
 1  0      0 3989240 1006168 6846824    0    0     5   214  428 1072  1  0 99  0  0
 0  0      0 4001632 1006172 6846788    0    0     5   184  540 1328  1  0 99  0  0
 0  0      0 4002420 1006172 6846792    0    0     5   170  353  903  1  0 99  0  0
 0  0      0 4001920 1006176 6846872    0    0     5   138  353  869  0  0 99  0  0
 1  0      0 4001188 1006176 6846584    0    0     5   202  388  956  1  0 99  0  0
 1  0      0 3997268 1006180 6846792    0    0     5    26  387 1032  1  0 99  0  0
 1  0      0 3989736 1006356 6846880    0    0     5  1086  696 2237  1  0 98  1  0
 0  0      0 3982176 1006372 6846536    0    0     4   114  449 1137  1  0 99  0  0
 1  0      0 3982760 1006376 6847060    0    0     5   262  433 1054  1  0 99  0  0
 1  0      0 3982824 1006380 6846824    0    0     5   182  388 1001  1  0 99  0  0
 1  0      0 3983844 1006380 6846920    0    0     4    42  505 1175  1  0 99  0  0
 1  0      0 3979320 1006384 6846840    0    0     5   192  408  987  1  0 99  0  0
 1  0      0 3979856 1006388 6846880    0    0     5   192  392  929  1  0 99  0  0
 1  0      0 3973444 1006388 6846980    0    0     4   165  401 1009  1  0 99  0  0
 1  0      0 3976064 1006388 6846944    0    0     4   194  378  898  1  0 99  0  0
 1  0      0 3975948 1006388 6847024    0    0     4   167  379  947  1  0 99  0  0
 1  0      0 3977036 1006388 6846960    0    0     4   157  381  994  1  0 99  0  0
 1  0      0 3976824 1006396 6847100    0    0     5   177  369  919  1  0 99  0  0
 1  0      0 3976608 1006520 6847020    0    0     6  1055  673 2158  1  0 98  1  0
 1  0      0 3975136 1006524 6847004    0    0     6    75  392  987  1  0 99  0  0
 1  0      0 3975740 1006524 6847024    0    0     4   228  398  993  1  0 99  0  0
 1  0      0 3974248 1006524 6846984    0    0     6   186  368  907  1  0 99  0  0
 1  0      0 3973796 1006524 6846984    0    0     6   177  360  915  1  0 99  0  0
 1  0      0 3964824 1006532 6848772    0    0     6   206  460 1114  1  0 99  0  0
 1  0      0 3977004 1006540 6846988    0    0     6   152  407  975  1  0 99  0  0
 1  0      0 3981744 1006544 6847012    0    0     6   157  723 1140  1  0 99  0  0
 1  0      0 3981108 1006544 6847256    0    0     6   210  370  909  0  0 99  0  0
 1  0      0 3980544 1006544 6847052    0    0     6   150  341  838  1  0 99  0  0
 1  0      0 3985696 1006544 6847012    0    0     6   158  378  935  1  0 99  0  0
 1  0      0 3986628 1006544 6847016    0    0     6   197  416 1041  1  0 99  0  0
 1  0      0 3929308 1006916 6857884    0    0     6   892 1133 3618  2  1 97  0  0
 1  0      0 3930420 1006924 6857764    0    0     4   280  429 1108  1  0 99  0  0
 1  0      0 3931376 1006924 6857764    0    0     6   102  383  995  1  0 99  0  0
 1  0      0 3953624 1006924 6855904    0    0     4    25  541 1207  1  0 98  0  0
 1  0      0 3984656 1006944 6847152    0    0     6   308  424 1024  1  0 99  0  0
 1  0      0 3983652 1006952 6847136    0    0     4    13  357  856  1  0 99  0  0
 1  0      0 3987272 1006960 6847216    0    0     6   218  433 1086  1  0 99  0  0
 1  0      0 3991536 1006964 6847216    0    0     4    19  443 1078  1  0 99  0  0
 1  0      0 3994636 1006964 6849392    0    0     6   215  429 1029  1  0 99  0  0
 1  0      0 3993948 1006964 6847276    0    0     4   214  370  959  1  0 99  0  0
 1  0      0 3993232 1006972 6847268    0    0     4   189  383 1042  1  0 99  0  0
 1  0      0 3993544 1006972 6847344    0    0     4    18  390 1026  1  0 99  0  0
 1  0      0 3988680 1007240 6847268    0    0     4  1062  634 2085  1  0 98  1  0
 1  0      0 3988208 1007240 6847268    0    0     4    22  380  934  1  0 99  0  0
 1  0      0 3988740 1007244 6847268    0    0     4   262  352  872  1  0 99  0  0
 2  0      0 3989008 1007248 6847360    0    0     5    23  373  938  1  0 99  0  0
 1  0      0 3989012 1007252 6847308    0    0     4   174  359  903  0  0 99  0  0
 1  0      0 3987048 1007256 6847380    0    0     5   161  349  879  1  0 99  0  0
 1  0      0 3968680 1007284 6841712    0    0     6   412 3127 4684  3  1 96  0  0
 1  0      0 3966872 1007284 6841740    0    0     6    15  404  995  1  0 99  0  0
 1  1      0 3967136 1007284 6841808    0    0     5   365  372  917  1  0 99  0  0
 1  0      0 3966412 1007288 6841884    0    0     6    48  349  879  0  0 99  0  0
 1  0      0 3966460 1007292 6841956    0    0     5   210  375  932  0  0 99  0  0
 1  0      0 3967732 1007300 6841808    0    0     6   158  357  907  1  0 99  0  0
 1  0      0 3957732 1007496 6841816    0    0     6   978  856 2563  1  0 98  0  0
 2  0      0 3962044 1007500 6841876    0    0     5    23  411  948  1  0 99  0  0
 1  0      0 3961300 1007508 6841652    0    0     5   295  375  950  1  0 99  0  0
 1  0      0 3962620 1007508 6841892    0    0     6   178  381  948  1  0 99  0  0
 1  0      0 3954932 1007508 6840216    0    0     6   155  444 1113  1  0 99  0  0
 1  0      0 3969232 1007512 6841900    0    0     6    25  359  919  1  0 99  0  0
 1  0      0 3973876 1007520 6841904    0    0     5   279  427 1067  1  0 99  0  0
 1  0      0 3981016 1007524 6842372    0    0     6   162  389 1007  1  0 99  0  0
 1  0      0 3981240 1007524 6841944    0    0     6   182  368  888  1  0 99  0  0
 2  0      0 3980992 1007528 6841968    0    0     6    36  345  840  1  0 99  0  0
 1  0      0 3980516 1007536 6841952    0    0     6   162  378  927  1  0 99  0  0
 1  0      0 3980024 1007536 6842232    0    0     6   167  397 1003  1  0 99  0  0
 2  0      0 3973988 1007612 6842480    0    0     6  1050  700 2158  1  0 98  1  0
 1  0      0 3969240 1007612 6842556    0    0     5    73  387  997  1  0 99  0  0
 1  0      0 3967984 1007612 6842544    0    0     6   234  392  988  1  0 99  0  0
 2  0      0 3971572 1007612 6842584    0    0     5    19  628 1531  2  0 98  0  0
 1  0      0 3954760 1007616 6842780    0    0     6   183  447 1057  1  0 99  0  0
 1  0      0 3961644 1007620 6842596    0    0     5    60  348  893  1  0 99  0  0
 1  0      0 3970884 1007620 6842576    0    0     5   199  419 1065  1  0 99  0  0
 1  0      0 3970908 1007620 6842544    0    0     5   191  384  949  1  0 99  0  0
 0  0      0 3975284 1007620 6842624    0    0     5   151  369  957  1  0 99  0  0
 3  0      0 3973612 1007636 6843020    0    0     6   197  563  919  1  0 99  0  0
 0  0      0 3979512 1007636 6842736    0    0     6  1714  646 1580  2  0 98  0  0
 1  0      0 3978852 1007636 6842736    0    0     6  4114  386  938  1  0 99  0  0
 0  0      0 3969616 1007792 6842792    0    0     5   899  676 2185  1  0 98  1  0
 1  0      0 3968908 1007796 6842784    0    0     5    17  385  946  1  0 99  0  0
 1  0      0 3967912 1007804 6843028    0    0     5    24  365  910  0  0 99  0  0
 1  0      0 3967448 1007804 6842724    0    0     5   267  355  879  1  0 99  0  0
 1  0      0 3962940 1007804 6842596    0    0     6    18  382  955  0  0 99  0  0
 1  0      0 3966264 1007804 6842800    0    0     5   224  370  932  1  0 99  0  0
 2  0      0 3967064 1007808 6842836    0    0     6   157  402 1013  1  0 99  0  0
 1  0      0 3965220 1007812 6842844    0    0     6   160  694 1123  1  0 99  0  0
 1  0      0 3972144 1007820 6842804    0    0     6   196  410 1015  1  0 99  0  0
 0  0      0 3984200 1007820 6842944    0    0     6   241 1008 1407  1  0 99  0  0
 1  0      0 3983040 1007820 6842808    0    0     6   206  398 1007  1  0 99  0  0
 0  0      0 3987636 1007820 6842548    0    0     6    25  384  927  1  0 99  0  0
 0  0      0 3965004 1008108 6851480    0    0     5   898  797 2616  1  0 98  0  0
 0  0      0 3963296 1008108 6851424    0    0     5   291  390  940  1  0 99  0  0
 0  0      0 3962332 1008108 6851404    0    0     6   224  372  863  1  0 99  0  0
 0  0      0 3984236 1008112 6843540    0    0     6   206  434 1034  1  0 99  0  0
 0  0      0 3983984 1008120 6840992    0    0     6   183  414  986  1  0 99  0  0
 0  0      0 3982240 1008128 6842820    0    0     6    54  375  889  1  0 99  0  0
 0  0      0 3985084 1008128 6842880    0    0     6    24  434 1050  1  0 99  0  0
 0  0      0 3985880 1008128 6842844    0    0     6   210  408 1040  1  0 99  0  0
 0  1      0 3990216 1008128 6842736    0    0     6   162  369  887  1  0 99  0  0
 1  0      0 3987980 1008128 6843380    0    0     6   158  487 1144  1  0 99  0  0
 0  0      0 3989032 1008128 6843012    0    0     6   191  365  855  1  0 99  0  0
 0  0      0 3988796 1008128 6843024    0    0     6   127  357  925  1  0 99  0  0
 1  0      0 3979036 1008368 6843016    0    0     6  1057  670 2096  1  0 98  1  0
 0  0      0 3977272 1008372 6843020    0    0     6    19  385  903  1  0 99  0  0
 0  1      0 3977276 1008372 6842948    0    0     6   200  342  845  0  0 99  0  0
 0  0      0 3976772 1008372 6843024    0    0     6   153  368  929  0  0 99  0  0
 1  0      0 3976280 1008376 6843020    0    0     6   153  358  856  1  0 99  0  0
 1  1      0 3974544 1008376 6843040    0    0     6   151  362  912  1  0 99  0  0
 1  0      0 3979964 1008376 6842980    0    0     6   146  393  998  1  0 99  0  0
 1  0      0 3986624 1008380 6843068    0    0     6   172  482 1104  1  0 99  0  0
 1  0      0 3986476 1008392 6843112    0    0     6   263  441 1143  1  0 99  0  0
 1  0      0 3985976 1008392 6841216    0    0     6    23  380  939  1  0 99  0  0
 1  0      0 3984512 1008392 6842896    0    0     6   254  383  966  1  0 99  0  0
 1  0      0 3985816 1008396 6843116    0    0     6   193  341  887  1  0 99  0  0
 1  0      0 3983592 1008484 6843032    0    0     7   902  623 2034  1  0 98  1  0
 1  0      0 3983380 1008484 6843336    0    0     6   222  373  948  1  0 99  0  0
 1  0      0 3982888 1008484 6843172    0    0     7   207  353  848  1  0 99  0  0
 1  0      0 3982912 1008488 6843112    0    0     7   180  375  916  1  0 99  0  0
 1  0      0 3981176 1008488 6843104    0    0     7   170  424  985  1  0 99  0  0
 1  0      0 3978696 1008508 6843124    0    0     7   221  384  984  1  0 99  0  0
 1  0      0 3987392 1008508 6843212    0    0     7   218  440 1046  1  0 99  0  0
 1  0      0 3989188 1008512 6843228    0    0     7    19  371  926  1  0 99  0  0
 1  0      0 3994812 1008512 6843228    0    0     7   183  353  857  1  0 99  0  0
 1  0      0 3996176 1008520 6843152    0    0     7   146  375  961  1  0 99  0  0
 1  0      0 3995388 1008524 6843228    0    0     7   170  354  838  0  0 99  0  0
 1  0      0 3995156 1008536 6843276    0    0     7   179  355  871  1  0 99  0  0
 1  0      0 3983564 1008636 6843292    0    0     7  1041  645 2084  1  0 98  1  0
 1  0      0 3983576 1008640 6843164    0    0     6    81  355  880  1  0 99  0  0
 1  0      0 3984160 1008644 6843304    0    0     7   267  355  860  1  0 99  0  0
 1  0      0 3986976 1008644 6843240    0    0     7   154  354  922  1  0 99  0  0
 1  0      0 3986512 1008644 6843240    0    0     6   132  348  835  1  0 99  0  0
 1  1      0 3987092 1008648 6843256    0    0     6   136  355  915  1  0 99  0  0
 1  0      0 3972832 1008664 6843220    0    0     6   226  465 1213  1  0 99  0  0
 1  0      0 3989208 1008672 6843248    0    0     6   182  383 1023  1  0 99  0  0
 2  0      0 3987568 1008680 6843276    0    0     6   209  437 1145  1  0 99  0  0
 1  0      0 3982832 1008688 6843288    0    0     6   206  363  944  0  0 99  0  0
 1  0      0 3982592 1008692 6843216    0    0     7   160  333  837  0  0 99  0  0
 1  0      0 3986164 1008696 6843292    0    0     7   202  626 1603  2  0 98  0  0
 1  0      0 3984528 1008964 6843212    0    0     7   937  984 2606  2  0 97  1  0
 1  0      0 3982672 1008968 6843288    0    0     6   294  378  895  1  0 99  0  0
 1  0      0 3981844 1008968 6843356    0    0     7   242  379  888  1  0 99  0  0
 1  0      0 3984736 1008968 6843292    0    0     7   142  356  897  1  0 99  0  0
 1  0      0 3983496 1008968 6843292    0    0     7   160  336  836  1  0 99  0  0
 1  0      0 3985840 1008968 6843300    0    0     7   147  347  882  1  0 99  0  0
 1  0      0 3993680 1008968 6844340    0    0     6   174  422 1065  1  0 99  0  0
 1  0      0 4006640 1008968 6841280    0    0     7   189 1107 1669  2  0 98  0  0
 2  0      0 4008184 1008968 6843256    0    0     7    30  359  887  1  0 99  0  0
 1  0      0 3922192 1008968 6837844    0    0     6   561  832 3126  2  1 97  0  0
 1  0      0 3961680 1008972 6811424    0    0     7   366 1433 4022  1  1 97  0  0
 1  0      0 3923016 1008980 6835984    0    0     7    77 1859 6768  3  1 96  0  0
 1  0      0 3887436 1009236 6852928    0    0     6  1026 2539 6561  4  1 95  1  0
 2  0      0 3782912 1009320 6912440    0    0     6  3619 3051 6464  6  1 93  0  0
 1  0      0 3864748 1009324 6860416    0    0     7    91  937 2311  1  1 98  0  0
 1  0      0 3878944 1009324 6860496    0    0     6   123  741 1714  2  0 98  0  0
 1  0      0 3927556 1009332 6849792    0    0     6   616  763 3071  1  1 98  0  0
 1  0      0 3948304 1009336 6849788    0    0     6   656  535 1429  1  0 99  0  0
 1  0      0 3960240 1009340 6849860    0    0     7    88  462 1122  1  0 99  0  0
 1  0      0 3988068 1009340 6825688    0    0     6   450 1997 2689  2  0 97  0  0
 1  0      0 3987576 1009348 6825596    0    0     7    41  478 1121  1  0 99  0  0
 1  0      0 3986284 1009360 6825828    0    0    10   268  665 1717  1  0 99  0  0
 1  0      0 3984328 1009372 6825844    0    0     7   189  837 2274  1  0 99  0  0
 1  0      0 3984360 1009372 6825812    0    0     7   159  511 1127  1  0 99  0  0
 2  0      0 3977712 1009584 6825708    0    0     8   999  955 2859  1  0 98  0  0
